NAME,SHARES,PERCENTAGE
KINGBOARD HOLDINGS LIMITED,"1,622,500",0.82
KINGBOARD INVESTMENTS LIMITED,"10,978,500",5.87
ELEC & ELTEK INTERNATIONAL HOLDINGS LIMITED,"90,741,550",48.55
ELITELINK HOLDINGS LIMITED,"34,321,615",18.36
