NAME,SHARES,PERCENTAGE
CHINA ELECTRONICS CORPORATION,"869,088,647",37.05
MITSUI & COMPANY LIMITED,"426,802,590",18.19
INNOLUX CORPORATION,"150,500,000",6.42
FMR LLC,"121,946,000",5.2
