NAME,SHARES,PERCENTAGE
JAPAN TRUSTEE SERVICES BANK LIMITED,"168,204",5.0
THE MASTER TRUST BANK OF JAPAN LIMITED,"158,790",4.7
STATE STREET BANK WEST CLIENT-TREATY,"65,993",1.9
JAPAN TRUSTEE SERVICES BANK LIMITED,"64,838",1.9
JAPAN TRUSTEE SERVICES BANK LIMITED,"48,118",1.4
JAPAN TRUSTEE SERVICES BANK LIMITED,"47,496",1.4
JAPAN TRUSTEE SERVICES BANK LIMITED,"45,040",1.3
NORTHERN TRUST COMPANY,"44,183",1.3
JP MORGAN CHASE BANK,"44,129",1.3
JAPAN TRUSTEE SERVICES BANK LIMITED,"43,253",1.3
